Bank,State,City,Branch,Address,Pincode,Latitude,Longitude
Capri Global,Madhya Pradesh,Neemuch,Neemuch,"2nd Floor, Above Sajjan Tower, Tagore Marg, Neemuch Chawni, Neemuch, Madhya Pradesh - 458441",458441,24.45612,74.872566
Capri Global,Uttar Pradesh,Aligarh,Aligarh,"3/339, 2Nd Floor, Singhal Eye Hospital, Ramghat Road, City: Aligarh, District: Aligarh, State: Uttar Pradesh, PinCode: 202001",202001,27.891373,78.083557
Capri Global,Maharashtra,Mumbai,Goregaon,"Techniplex - 1, Techniplex Complex, Office No 703, 7Th Floor, Off. Veer Savarkar Flyover, Goregaon West, City: Mumbai, District: Mumbai, State: Maharashtra, PinCode: 400062",400062,19.174753,72.846944
Capri Global,Uttarakhand,Kotdwarr,Kotdwar,"Ground Floor, Kay Pride Mall, Shibbu Nagar, Devi Road, Kotdwar, Pauri Garhwal, City: Kotdwar, District: Kotdwar, State: Uttarakhand, Pincode: 246149",246149,29.7462,78.4957
Capri Global,Rajasthan,Bundi,Bundi,"1st Floor, Khasra No 104, Rk Puram, Salor Road, Lanka Gate, City: Bundi, District: Bundi, State: Rajasthan, PinCode: 323001",323001,25.43088,75.63763
Capri Global,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,"1st Floor, Jansath Road, Opposite Vardhaman Hospital, Almaspur, City: Muzaffarnagar, District: Muzaffarnagar, State: Uttar Pradesh, PinCode: 251001",251001,29.453441,77.722153
Capri Global,Rajasthan,Jhotwara,Jhotwara,"1st Floor, 1-A/121 & A1/121 A-II, Sanjay Nagar, Kalwar Road, City: Jhotwara, District: Jaipur, State: Rajasthan, PinCode: 302012",302012,26.943066,75.754296
Capri Global,Madhya Pradesh,Khandwa,Khandwa,"Unit No 103, 1St Floor, Landmark One, Mansingka Tiraha, Pandhana Road, City: Khandwa, District: Khandwa, State: Madhya Pradesh, PinCode: 450001",450001,21.8174,76.3437
Capri Global,Maharashtra,kolhapur,kolhapur,"Unit No 103, 1St Floor, Crossroad Building, Shahpuri, City: Kolhapur, District: Kolhapur, State: Maharashtra, PinCode: 416001",416001,16.862337,74.576181
Capri Global,Rajasthan,Jodhpur,Jodhpur,"1st Floor, LM Tower, Plot No 23,23,24,27, New Power House, Light Industrial Area City: Jodhpur, District: Jodhpur, State: Rajasthan, PinCode: 342003",342003,26.260027,73.003864
Capri Global,Madhya Pradesh,Rewa,Rewa,"Office No 1, 2nd floor, Ashok Vila, ward no 16, Ravindra Nagar, Allhabad road, Near Pawar Gas godam, NH- 7, Bara Rewa, MP 486001",486001,24.5446451,81.3018686
Capri Global,Rajasthan,Jhalawar,Jhalawar,3rd Floor SBI Building plot no  5 & 6 jharapartan city main road jharapartan City main road jhalwar Rajasthan - 326001,326001,24.58517,76.16853
Capri Global,Uttar Pradesh,Bijnor,Bijnor,"2nd Floor, Above Hotel Seepra Residency, Opposite Sai Guest House, Civil Lines, City: Bijnor, District: Bijnor, State: Uttar Pradesh, Pincode: 246701",246701,29.376961,78.13746
Capri Global,Maharashtra,Aurangabad,Aurangabad,"Golden City Center, Office No 119, Plot No P-79, Beside Prozone Mall, Chikalthana Midc, Chatrapati Sambhaji Nagar (Old Aurangabad), City: Aurangabad, District: Aurangabad, State: Maharashtra, PinCode: 431210",431210,19.8768645,75.3694833
Capri Global,Rajasthan,Banswara,Banswara,"3rd Floor, The Time Square Building, Opp Shrinath Ashram, 132 Mohan Colany, Udaipur Road, City: Banswara, District: Banswara, State: Rajasthan, PinCode: 327001",327001,23.555,74.4426
MAS Financial,MAHARASHTRA,AMRAVATI,AKOLA,"2ND FLOOR, VASANT SANKUL, RATANLAL PLOT SQUARE AKOLA : 444005",444005,,
MAS Financial,MAHARASHTRA,AMRAVATI,AMRAVATI,ASHADEEP COMPLEX SHOP NO B-14 UPER GROUND FLOOR NAWATHE CHOWK BADNERA ROAD AMRAVATI PIN- 444607,444607,,
MAS Financial,MAHARASHTRA,NASIK,DHULE,"A-53/ 54,1ST FLOOR, GARUD COMPLEX,OPP.KAMLABAI HIGH SCHOOL, NR GARUD MAINDAN COMPLEX, DHULE- 424001",424001,,
MAS Financial,GUJARAT,MEHSANA,PALANPUR,"2ND FLOOR S/11/12/13/14 SHIV PLAZA,AHMEDABAD- PALANPUR HIGHWAY.- 385001",385001,,
MAS Financial,MAHARASHTRA,PUNE,SATARA,SHOP.NO. 42 CTS NO. 523 -ALL P NO 1L+12 SADAR BAZAR VIJAY HTIEGHTS SATARA-KOREGAON ROAD SATARA 415001,415001,,
MAS Financial,GUJARAT,SURAT,SURAT,"C-422, 4TH FLOOR, MONARCH, ADAJAN GAURAV PATH SURAT : 395009",395009,,
MAS Financial,GUJARAT,RAJKOT,SURENDRANAGAR,"SHOP NO - 201-202, 2ND FLOOR, CITY CENTRE, OPP.M.P. SHAH COMMERCE COOLEGE, SURENDRANAGAR - 363002",363002,,
MAS Financial,MAHARASHTRA,THANE,THANE,"OFFICE NO. 203, 2ND FLOOR CHIRAG INFOTACH, KAMGAR HOSPITAL ROAD WAGLE ESTATE THANE (WEST) : 400602",400602,,
MAS Financial,RAJASTHAN,UDAIPUR,UDAIPUR,"3RD FLOOR, VINIMAY COMMERCIAL COMPLEX 16, TORAN BAWRI UDAIPOLE UDAIPUR : 313004",313004,,
MAS Financial,GUJARAT,RAJKOT,UNA,"116, INDRAPRASTH COMPLEX, GIR GADHADA ROAD, UNA",,,
MAS Financial,GUJARAT,SURAT,VAPI,"A/1007,SONORUS,CIRCUIT HOUSE CROSS ROAD,NR STATION ROAD,VAPI  -  396191",396191,,
MAS Financial,GUJARAT,RAJKOT,VERAVAL,"OFFICE NO-7  SADGURU MAIL STONE, OPP:SAGAR RESTAURANT,S.T. ROAD VERAVAL, GUJARAT-362265",362265,,
MAS Financial,MAHARASHTRA,AMRAVATI,YAVATMAL,"H.NO 40/PLOT NO 17,/SURVEY NO 18/1/A,WARD NO 12,BHARTI LAYOUT ,DHARVA ROAD,YAVATMAL",,,
MAS Financial,RAJASTHAN,JODHPUR,PALI,1ST FLOOR MONAL PLAZA 8 PANCHWATI COLONY BAPU NAGAR NR UJJIVAN BANK COLLAGE ROAD PALI-360401,360401,,
MAS Financial,MADHYA PRADESH,INDORE,INDORE SME,"OFFICE NO. 304 3RD FLOOR, PRINCES BUSINESS SKYLINE, BLOCK NO 32 & 33, SCHEME NO. 54, VIJAY NAGAR, INDORE MADHYA PRADESH 452010",452010,,
MAS Financial,GUJARAT,SURAT,SURAT SME,"S/305, MILLIONAIRE BUSINESS PARK, L P SAVANI ROAD, ADAJAN, SURAT (NEW LOCATION) -395009",395009,,
MAS Financial,MAHARASHTRA,PUNE,PUNE SME,"OFFICE NO. 213 , 2ND FLOOR , ZENETH COMPLEX, SHIVAJI NAGAR, K.M. GANDHI PATH, PUNE- 411005",411005,,
MAS Financial,MADHYA PRADESH,BHOPAL,BHOPAL SME,"2ND FLOOR, MANYA ARCADE PLOT NO.30, ZONE 2, MP NAGAR, RAILWAY TRACKE SAID, BHOPAL - MP - 462011",462011,,
MAS Financial,MADHYA PRADESH,SATNA,REWA,"SHOP NO- 2ND FLOOR, SHILPI PLAZA, B BLOCK, NEAR ICICI BANK, AXIS BANK , NEW INDIA INSURANCE, SHRI RAM LIFE INSURANCE, REWA-486001",486001,,
MAS Financial,MADHYA PRADESH,SATNA,KATNI,"1ST FLOOR, KHURANA BLDG, NEHRU WARD, KATNI, MADHYA PRADESH - 483501",483501,,
MAS Financial,MADHYA PRADESH,SAGAR,TIKAMGARH,"R1/144 MAU ROAD, FRIENDS COLONY, NEAR BUS STAND, TIKAMGHAR M.P - 472001",472001,,
MAS Financial,MADHYA PRADESH,SATNA,WAIDHAN,"FIRST FLOOR, VIDYANAGAR, WAIDHAN ROAD, NR TIGER IN HOTEL, WAIDHAN, SINGRAULI, MADHYAPRADESH.",,,
MAS Financial,MADHYA PRADESH,JABALPUR,CHHINDWARA,"AOVETAJ KIRANA ,WARD NO 8, BHADEY COLONY ,LONIYA KARBAL,  BEHIND PETROL PUMP ,CHINDWARA - 480001",480001,,
MAS Financial,MADHYA PRADESH,UJJAIN,MANDSAUR,"1ST FLOOR, RAMNAGAR COLONY, GITA BHAVAN ROAD, MANDSAUR, MADHYA PRADESH- 458001",458001,,
MAS Financial,MADHYA PRADESH,INDORE,SIKAR,"1ST FLOOR KANCHAN MARKET ASHTA BY PASS CHOUPATI ,SHUJALPUR ROAD,  KAJIKHEDI, INDORE-BHOPAL HIGHWAY ASHTA (M.P.) PIN 466116",466116,,
MAS Financial,RAJASTHAN,AJMER,BUNDI,"NEAR NOVAL RICE  MILL,  SILOR ROAD, BUNDI, RAJASTHAN - 323001",323001,,
MAS Financial,RAJASTHAN,JAIPUR,SIKAR,"J. L HEIGHTS, NEAR BALA JI DHARAM KANTA, POONIA WINES, JAIPUR ROAD, SIKAR - 332001",332001,,
MAS Financial,MADHYA PRADESH,INDORE,DHAR,"SAROJ ENCLAVE OFFICE NO 3,35 SILVER HILLS MAIN ROAD DHAR PIN 454001",454001,,
MAS Financial,CHATTISGARH,RAIPUR,RAIPUR-CHHATISGARH,"SHOP NO-302 & 303, THIRD FLOOR, LALGANGA MIDAS COMPLEX, FAFADIH MAIN ROAD, RAIPUR, CHHATTISGARH -492009",492009,,
MAS Financial,RAJASTHAN,JODHPUR,BARMER,"OFFICE 2ND FLOOR, 06/A M SETHIYA COMPLEX, NR. KAILASH INTERNATION HOTEL, RAJASTHAN- 344001",344001,,
MAS Financial,DEHLI,NEW DELHI,NEW DELHI,"FLAT NO-1001,1006, ON THE 10TH FLOOR, AT PADMA TOWER-1, RAJENDRA PLACE, NEW DELHI-110008",110008,,
MAS Financial,GUJARAT,SURAT,MANDVI-SURAT,OFFICE NO. 1007 LAXMI MARKET DIST. SURAT MANDVI-SURAT : 394160,394160,,
MAS Financial,GUJARAT,RAJKOT,MORBI,"OFFICE NO. 118, STAR ARCADE OPP. SKY MALL SHANALA ROAD, DIST. RAJKOT MORBI : 363641",363641,,
MAS Financial,RAJASTHAN,JODHPUR,PHALODI,"GROUND FLOOR, NEAR, MADHU MEDICAL NAGAOUR ROAD, PHALODI-342301",342301,,
MAS Financial,MADHYA PRADESH,UJJAIN,AGAR,"1ST FLOOR, CHETANYA MARG ABOVE IDBI BANK, NR NATURAL AUTOMOBILES OLD INDORE-AHMEDBAD HIGHWAY JHABUA : 457661",457661,,
MAS Financial,MADHYA PRADESH,UJJAIN,SARDARSHAHAR,"F-31, 1ST FLOOR,203 CITY CENTER MALL,CHHAWANI NAKA SQUARE, AGAR-465441",465441,,
MAS Financial,RAJASTHAN,BIKANER,KOTPUTLI,"1ST FLOOR, VEDA COMPLEX, NR,BARODA KSHETRIYA GRAMIN BANK, KACHHA BUS STAND, SARDARSHAHR-331403",331403,,
MAS Financial,RAJASTHAN,JAIPUR,PEENYA BANGLORE,"1ST FLOOR,BMS COMPLEX, BEHIND RELIANCE TRENDS, NEAR AXIS BANK, KOTPUTLI-303108",303108,,
MAS Financial,DEHLI,SURAT,PITHAMPUR,BASHETTIHALLI OPP TO INDIAN OVERSEAS BANK DODDABALAPURA MAIN ROAD BANGALORE 561203,561203,,
MAS Financial,MADHYA PRADESH,INDORE,BALOTRA,"11 & 12 NEW KAKA COMPLEX, MHOW NEEMUCH ROAD,PITHAMPUR,DIST DHAR -454775",454775,,
MAS Financial,RAJASTHAN,JODHPUR,PIPAR CITY,"1 ST FLOOR, GODARA MARKET, ABOVE IDFC BANK, NEAR INDUSIND BANK LTD, JODHPUR ROAD, BALOTARA, RAJASTHAN-344022",344022,,
MAS Financial,RAJASTHAN,JODHPUR,MYSORE,"2ND FLOOR, SATHIN CHOHRA, OPP. BANK OF BARODA, NEW KRISHI MANDI, PIPAR CITY, JODHPUR, RAJASTHAN-342601",342601,,
MAS Financial,KARNATAKA,BANGALORE,SUMERPUR,"SHREE KALABHAIRAVESHWARA COMPLEX NO-2772/1, RAILWAY GATE ROAD, KG KOPPAL, MAYSORE, KARNATAKA-570009",570009,,
MAS Financial,RAJASTHAN,JODHPUR,BHINMAL,"2ND FLOOR, BOTHRA HOUSE, GANDHI MURTI, NEAR CENTRAL BANK, SUMERPUR, RAJASTHAN-306902",306902,,
MAS Financial,GUJARAT,AHMEDABAD,AHMEDABAD SME,"1206- SHILP ZAVERI, AT SHYAMAL CROSS ROAD - 380015",380015,,
MAS Financial,RAJASTHAN,AJMER,KEKRI,"JAIPUR ROAD, KRISHI UPAJ MANDI KE SAMNE , KEKRI , RAJASTHAN-305404",305404,,
MAS Financial,MADHYA PRADESH,UJJAIN,SHUJALPUR,"20 CITY CENTER MALL NEAR GANDHI PARK M G ROAD SHUJALPUR ,  DISTT -SHAJAPUR -MP -PIN – 465333",465333,,
MAS Financial,RAJASTHAN,JODHPUR,POKHRAN,"2ND FLOOR, PHALSOOND CIRCILE, HOTEL AMAR PALACE, POKHRAN- 345021",345021,,
MAS Financial,MADHYA PRADESH,UJJAIN,SHAMGARH,"2ND FLLOR, AMAR COMPLEX ABOVE, AXIS BANK, STATION ROAD, SHAMGARH, MADHYA PRADESH-458883",458883,,
MAS Financial,KARNATAKA,BANGALORE,HOSKOTE-BANGALORE,"3' CROSS ABOVE MAYURA ARTS, OPP. AYYAPPA SWAMI TEMPLE, MV EXTENSION, HOSKOTE, BANGLORE-562114",562114,,
MAS Financial,RAJASTHAN,JODHPUR,BALESAR,"FIRST FLOOR, OPP. BALESAR POLICE THANA, NEW BUS STAND, JAISALMER HIGHWAY, BALESAR, DIST JODHPUR, RAJASTHAN.-342023",342023,,
MAS Financial,RAJASTHAN,JAIPUR,SHAHPURA,"1ST FLOOR, SWAMI BHAVAN, JAIPUR TIRAHA , NEAR LIC OFFICE, SHAHPURA, RAJASTHAN -303103",303103,,
MAS Financial,GUJARAT,VADODARA,DAHOD-CV,"GROUND FLOOR, OFFICE NO-8, INDORE- AHMEDABAD HIGHWAY, SUNRISE ARCADE COMPLEX, OPP. MUVALIYA FARM, DAHOD - 329151",329151,,
MAS Financial,MAHARASHTRA,THANE,THANE SME,"OFFICE NO-207, 2ND FLOOR, AMBICA NAGAR, WAGHLE INDUSTRIAL ESTATE, THANE WEST, THANE , MAHARASHTRA-400604",400604,,
MAS Financial,MADHYA PRADESH,UJJAIN,NAGDA,"SHOP NO- 1ST FLOOR,ABOVE BULE BUDDHA,NR.BOB.MURLIDHAR ROAD,NAGDA-456335",456335,,
MAS Financial,MADHYA PRADESH,INDORE,BADNAGAR,"SANGAM CHOURHA BADNAWAR ROAD – BARNAGAR , DISTT - UJJAIN -MP -PIN -456771",456771,,
MAS Financial,TAMILNADU,TAMILNADU,MADURAI SME,"OFFICE NO -74 ,AB , 3RD FLOOR ADR TOWERS, PP ROAD, KALAVASAL, MADURAI-625016",625016,,
MAS Financial,TAMILNADU,TAMILNADU,SALEM SME,"AT FIRST FLOOR, KANDASWARNA,MEGA MALL, BLOCK-A, SARADHA COLLEGE ROAD,FAIR LANDS, SALEM, TAMILNADU-636016",636016,,
MAS Financial,KARNATAKA,BANGALORE,MANGLORE SME,"12, OBERLE TOWERS, 1ST FLOOR,  OPP.JUICE JUNCTION, BALMATTA MANGALORE-575001",575001,,
MAS Financial,MADHYA PRADESH,INDORE,KHATEGAON,"1ST FLOOR, DANWA PALACE, NEAR PALASH HOTEL, KHATEGAON, MADHYAPRADESH-455336",455336,,
MAS Financial,MADHYA PRADESH,INDORE,SANAWAD,"1ST FLOOR,B/H INGLA HOSPITAL, INDORE-KHANDWA ROAD, SANAWAD-451111",451111,,
MAS Financial,MADHYA PRADESH,INDORE,KUKSHI,"1ST FLOOR, SAWARIYA COMPLEX, SINGHANA ROAD, ABOVE YAMAHA SHOWROOM ,KUKSHI -454331",454331,,
MAS Financial,MAHARASHTRA,THANE,ANDHERI-SME,"3D1, GUNDECHA ONCLAVE, 3RD FLOOR, D- WING, KHERANI ROAD, SAKINAKA, MUMBAI-400072",400072,,
MAS Financial,UTTARAKHAND,NEW DELHI,DEHRADUN SME,"DF-4, D WING, FIRST FLOOR, RAJA ROAD, DEHRADUN-248001",248001,,
MAS Financial,RAJASTHAN,JODHPUR,ABU ROAD,"1ST FLOOR, SHOP NO-242, OPRA CITY COMPLEX, MANPUR REODER ROAD, ABU ROAD, DIST- SHIROHI-307026",307026,,
MAS Financial,TAMILNADU,CHENNAI,CHENNAI SME,"4TH FLOOR, VAIRAM COMPLEX 26RV+44H, SIR THEYAGARAYA ROAD T NAGAR CHENNAI : 600017",600017,,
Patron Finance,None,None,JAIPUR,None,,26.91112808,75.78384754
Patron Finance,None,None,MANPUR,None,,26.95871263,76.67981343
Patron Finance,None,None,DAUSA,None,,26.87846532,76.31987345
Patron Finance,None,None,Mahwa,None,,,
SMFG Grihashakti,Gujarat,Ahmedabad,Ahmedabad,"1st Floor Shop No.114, Mangalam Arcade, Opp Odhav Lake, Odhav BRTS Road, Odhav Ahmedabad Gujarat - 382415",382415,23.02438,72.665115
SMFG Grihashakti,Haryana,Hisar,Hisar,"2nd Floor, SCO 149, Red Square Market, Hisar, Haryana - 125001",125001,29.1580697,75.721602
SMFG Grihashakti,Uttar Pradesh,Ayodhya,Ayodhya,"2nd Floor, Plot No.282, Lakshman Das Complex, Deokali Bypass, Ayodhya, Uttar Pradesh - 224001",224001,26.76907167,82.1722516
SMFG Grihashakti,Maharashtra,Amravati,Amravati,"Office No.13 & 20, Second Floor, Busyland Heights, Jawahar Road, Chitra Chowk, Amravati, Maharashtra - 444601",444601,20.931758,77.752137
SMFG Grihashakti,Telangana,Kukatpally,Kukatpally,"Plot 38, 3rd Floor, Sridevi Nialayam, Sardarpatel Nagar, Near JNTU Metro Station, Kukatpally, Telangana - 500072. Medchal-Malkajgiri  Mandal.",500072,17.497719,78.389606
SMFG Grihashakti,Chattisgarh,Durg,Durg,"First Floor, Manohar Plaza, Station Road, Opp.Arjun Dresses, Indira Market, DURG (C.G.) - 491001",491001,21.192804,81.282822
SMFG Grihashakti,Gujarat,Gandhidham,Gandhidham,"1st Floor, Aum Corner, Banking Circle, Gandhidham – 370201",370201,23.0662568,70.13952
SMFG Grihashakti,Maharashtra,Akola,Akola,"3rd Floor, Yamuna Plaza, Plot No.9, Survey No.37, Nazul Plot No.1/9, Nazul Sheet, No.79-80, Murtizapur Road, Akola, Maharashtra – 444001",444001,20.699954,77.013672
SMFG Grihashakti,Rajasthan,Pali,Pali,"1st Floor, 83 Veer Durga Das Nagar, Guru Nanak Marg, Pali, 306401 ( Rajasthan )",306401,25.7737856,73.3340581
SMFG Grihashakti,Tamil Nadu,Chennai,Chennai,"1st Floor, No.141, Yazhini Complex, Burma Colony, 1st Main Road, Perungudi, Tamil Nadu – 600096",600096,12.960592,80.24754
SMFG Grihashakti,Punjab,Barnala,Barnala,"2nd Floor, B- 013/00153, T R Complex, Court Road, Barnala, Punjab - 148101",148101,30.361,75.53365
SMFG Grihashakti,Uttar Pradesh,Ghaziabad,Ghaziabad,"1st Floor, C-53, RDC Building, Ghaziabad, Uttar Pradesh - 201002",201002,28.67608272,77.44288044
SMFG Grihashakti,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,"C-501, 5th Floor, C Wing, Space Olympia, Sutgirni Chowk, Garkheda, Chhatrapati Sambhajinagar, Maharashtra - 431009",431009,19.858891,75.345136
SMFG Grihashakti,Telangana,Nizamabad,Nizamabad,"First Floor, D No:-5-6-572, Pragathi Nagar, Nizamabad, Telangana - 503001",503001,18.67038,78.10577
SMFG Grihashakti,Karnataka,Bangalore,Bangalore,"NM complex #6 First floor Service Road, Remco Layout, Hampi Nagar, RPC Layout, Adj to Attiguppe Metro Station, Vijayanagar - 560040",560040,12.9618799,77.5339555
SMFG Grihashakti,Chattisgarh,Raigarh,Raigarh,"1st Floor, Patel House, Near Hotel ANSH, Opposite Indusind Bank, Jagatpur, Raigarh, Chhattisgarh – 496001",496001,21.9092,83.389838
SMFG Grihashakti,Madhya Pradesh,Gwalior,Gwalior,"4th Floor, 33 The Empire, City Center, Lashkar, Gwalior, MP 474001",474001,26.206226,78.191376
SMFG Grihashakti,Tamil Nadu,Hosur,Hosur,"2nd Floor, Krishna Tower, Krishnagiri Bypass Road, Hosur Town, Krishnagiri, Hosur, Tamil Nadu - 635109",635109,12.734435,77.832458
SMFG Grihashakti,Punjab,Moga,Moga,"Ground Floor, Khewat No:-30, Near Union Bank, Gandi Road, Moga, Punjab - 142001",142001,30.82150848,75.16354032
SMFG Grihashakti,Madhya Pradesh,Sagar,Sagar,"First Floor, Chourasia Tower, Plot No.463, & 13/1, Gopal Ganj, Ward 55, Adarsh Nagar, Sagar, Madhya Pradesh - 470002",470002,23.833,78.7574
SMFG Grihashakti,Rajasthan,Ajmer,Ajmer,"3rd Floor, 244-A, Above Great Eastern Limited, Circular Road, Anasagar Link Road, Vaishali Nagar, Ajmer - 305001",305001,26.488286,74.629447
SMFG Grihashakti,Tamil Nadu,Dindigul,Dindigul,"1st Floor, Door No-H-68, 80 Feet Road, RM Colony, Main Road Dindigul, Tamil Nadu - 624001",624001,10.375704,77.974985
SMFG Grihashakti,Telangana,Warangal,Warangal,"1st Floor, House No.15-1-237, Shop No.11 & 12, Warangal City Centre, Warangal, Greater Warangal, Telangana - 506002",506002,17.999836,79.584647
SMFG Grihashakti,Gujarat,Jamnagar,Jamnagar,"Soham Compex, Ground Floor, Gurudwara Road, Jamnagar - 361001",361001,22.472425,70.065751
SMFG Grihashakti,Andhra Pradesh,Kurnool,Kurnool,"4th Floor, House No.40/29-X-4F-402, SP Square, Park Road, Kurnool, Andhra Pradesh - 518001",518001,15.829471,78.041223
SMFG Grihashakti,West Bengal,Durgapur,Durgapur,"1st Floor, Plot No.UCP/012, Under Bengal Ambuja City, Centre Faridpur Mamra Durgapur-713216, West Bengal",713216,23.5398,87.3045
SMFG Grihashakti,Madhya Pradesh,Rajgarh,Rajgarh,"4th Floor, Neelu Trade Centre, AB Road, Above Hero Showroom, Biaora, Rajgarh, Madhya Pradesh - 465674",465674,23.926,76.91323
SMFG Grihashakti,Gujarat,Ahmedabad,Ahmedabad,"4th Floor, Satkar Complex, Adjoining Swagat, C.G Road, Ahmedabad, Gujarat - 380006",380006,23.0295415,72.557857
SMFG Grihashakti,Uttar Pradesh,Bareilly,Bareilly,"Plot No.63, 2nd Floor, Sheel Kishan Tower, Chopla Road, Opp Railway Institute, Civil Lines, Bareilly, Uttar Pradesh - 243001",243001,28.353741,79.413529
SMFG Grihashakti,West Bengal,Kolkata,Kolkata,"6th Floor, Anar Chambers, 5 B.N., Sarkar Sarani, Kolkata, West Bengal - 700072",700072,22.56576,88.35353
SMFG Grihashakti,Rajasthan,Bhiwadi,Bhiwadi,"2nd Floor, A-16, Bhagatsingh Commercial Complex, Bhiwadi, Rajasthan - 301019",301019,28.20589,76.808237
SMFG Grihashakti,Madhya Pradesh,Ratlam,Ratlam,"1st Floor, 734,Chhatripul Road, Ratlam, Madhya Pradesh - 457001",457001,23.328149,75.045127
SMFG Grihashakti,Telangana,Hyderabad,Hyderabad,"3rd Floor, Plot No.15 & 28, Srinivasa Chambers, Mansorrabad, LB Nagar, Ring Road, Rangareddy, Hyderabad, Telangana - 500074",500074,17.354043,78.556419
SMFG Grihashakti,Tamil Nadu,Marthamdam,Marthamdam,"1st Floor, Siraj Towers, Keezh Pammam, Kulashekharam Road, Marthandam, Tamil Nadu - 629165",629165,8.306485,77.228116
SMFG Grihashakti,Madhya Pradesh,Pithampur,Pithampur,"Second Floor, Ship Tower, Pithampur Main Road, Near Chhatrachhaya, Near Madicap, Opp Police Chowki, Pithampur, Madhya Pradesh - 454775",454775,22.607709,75.684392
SMFG Grihashakti,Gujarat,Botad,Botad,"2nd Floor, Paikee South Side, Gautam Corner, Above Central Bank of India, Station Road, , Botad, Gujarat - 364710",364710,22.173,71.66643
SMFG Grihashakti,Tamil Nadu,Chennai,Chennai,"3rd Floor, No.3362 – V, AE Block, 10th Main Road, Anna Nagar, Chennai, Tamil Nadu - 600040",600040,22.066963,82.148862
SMFG Grihashakti,Madhya Pradesh,Khandwa,Khandwa,2nd Floor Trade Centre Main Indore Road Padhawa Khandwa Madhya Pradesh 450001,450001,21.825935,76.337117
SMFG Grihashakti,Maharashtra,Ahmednagar,Ahmednagar,Second Floor Mauli Sankul Savedi Road Nagar Manmad Road Near Zopadi Canteen Opp. TVS Showroom Savedi Ahmednagar 414003 Maharashtra,414003,19.114846,74.7306
SMFG Grihashakti,Gujarat,Vapi,Vapi,"First Floor, Shop No.FB/07 & FB/08, B Building, Solitaire Business Centre, Vapi, District - Valsad",,20.368386,72.920059
SMFG Grihashakti,Assam,Dibrugarh,Dibrugarh,"Khemani Building, 1st Floor, Block B, Mancotta Road, Chowkidinghee, Dibrugarh, Assam – 786001",786001,27.472,94.91219
SMFG Grihashakti,Haryana,Faridabad,Faridabad,"2nd Floor, Samadhan Chambers, Neelam Bata Road, NIT, Faridabad - 121007, Haryana",121007,28.388557,77.306084
SMFG Grihashakti,Tamil Nadu,Tiruvannamalai,Tiruvannamalai,"3rd Floor, 1597/1, Annai Sri Mookambika Tower, Vellore Main Road, Nehru Nagar, Tiruvannamalai, Tamil Nadu - 606604",606604,12.257533,79.068521
SMFG Grihashakti,Rajasthan,Bhilwara,Bhilwara,"Third Floor, 303 Govindam Tower, Old RTO Road, Bhilwara, Rajasthan - 311001",311001,25.343519,74.624047
SMFG Grihashakti,Uttar Pradesh,Meerut,Meerut,"Third Floor, 139/141, PNB Building, Mangal Panday Nagar, Meerut, Uttar Pradesh - 250002",250002,28.967152,77.737915
SMFG Grihashakti,Tamil Nadu,Thanjavur,Thanjavur,"First Floor, S.V Towers, Plot No.13, Gandhi Nagar, Thanjavur, Tamil Nadu - 613005",613005,10.746913,79.113393
